revenue,profit,debt_ratio,current_ratio,gst_filings,litigation_flag,sector_growth,promoter_risk_score,years_in_business,interest_coverage,revenue_growth,cash_flow_positive,loan_default
2311.25,0.1582,0.2951,3.4224,7,0,0.0619,0.2927,43,2.5058,0.2155,1,0
32228.6,0.2874,0.0413,1.2148,10,0,-0.0591,0.1404,46,0.6027,0.0267,0,0
44424.21,-0.0999,0.2131,1.739,2,0,0.0413,0.1239,41,9.2745,0.3033,1,0
112271.97,0.0476,0.3682,2.3954,12,1,0.1478,0.2465,42,0.9102,-0.0492,0,0
25513.8,-0.0159,0.1585,0.8516,4,0,0.1663,0.3926,36,1.6578,-0.2182,1,0
34964.05,0.1569,0.553,7.7547,3,0,-0.0143,0.2718,2,1.4468,0.311,0,0
12240.77,0.2845,0.1146,1.6724,0,0,0.1333,0.0537,6,3.4466,0.1534,0,0
32981.12,0.0105,0.392,1.77,4,0,0.1127,0.1564,27,3.5736,0.3255,1,0
13163.61,-0.2585,0.1989,3.0908,9,0,0.0259,0.2589,26,4.6065,0.0127,1,0
55958.06,0.0382,0.6254,2.6051,6,0,0.1246,0.2642,35,4.7733,0.3981,1,0
12652.18,0.237,0.2945,1.6804,0,0,0.1726,0.0267,13,10.7916,-0.1353,0,0
38779.64,0.1806,0.1291,1.7596,3,0,0.1351,0.1347,12,2.129,0.0225,0,0
21080.54,0.1642,0.4595,0.7772,5,0,-0.0554,0.3825,18,1.3979,0.1615,0,0
119261.68,0.058,0.3422,1.2483,10,1,0.0222,0.2338,38,2.2527,-0.0138,1,0
20392.23,-0.0919,0.4302,2.1353,11,0,0.09,0.1786,42,1.1228,0.1255,1,0
1541.41,0.1773,0.4371,2.0584,8,0,-0.0303,0.1541,6,2.0623,0.3295,1,0
146222.14,-0.0251,0.1849,3.0361,10,1,0.2058,0.0889,28,0.786,0.1553,1,0
5661.26,0.4276,0.6806,1.5523,7,0,0.0813,0.1416,28,1.3929,0.0443,1,0
8261.41,0.1856,0.5098,0.824,1,0,0.0046,0.099,25,0.7047,0.3253,0,0
9013.76,0.0129,0.4428,2.7965,10,0,-0.0016,0.0296,5,7.1479,0.1825,1,0
173105.61,0.0083,0.2581,3.3806,2,0,-0.0195,0.1999,15,2.9709,0.0784,0,0
894.7,0.0861,0.0984,2.5834,9,0,0.1206,0.2736,47,12.2344,0.064,1,0
2437839.61,0.0641,0.051,1.5192,12,0,0.1325,0.073,44,6.6091,0.0065,1,0
107375.27,0.2675,0.0896,2.7793,4,0,-0.0164,0.0301,9,7.1518,0.2486,1,0
30787.33,0.128,0.1767,9.1564,10,0,0.1969,0.3147,45,2.4309,0.2561,1,0
20285.45,-0.0097,0.2186,1.7464,6,0,0.0113,0.0675,48,4.023,0.3331,0,0
33803.89,0.3836,0.1912,0.8557,2,0,-0.0297,0.1995,2,1.3269,0.166,1,0
48131.09,0.1074,0.4851,1.2298,11,0,0.0977,0.2268,49,1.7755,-0.0289,1,0
57978.26,0.2153,0.3732,2.2541,6,0,-0.07,0.0976,9,2.7489,0.1462,0,0
50686.09,0.0088,0.5594,0.739,4,0,-0.0865,0.115,26,0.6762,-0.0325,0,0
25194.25,0.1545,0.1784,1.7945,9,0,-0.0453,0.2223,23,1.8127,0.1124,1,0
16382.88,0.1467,0.3617,1.9941,5,0,-0.0285,0.3664,28,5.1262,0.362,1,0
17554.93,-0.1834,0.5633,3.5522,5,1,0.125,0.1367,6,1.8365,0.3163,1,0
16442.71,0.4023,0.5577,3.1743,10,0,-0.0796,0.2749,4,1.5083,0.2611,1,0
120650.73,0.2936,0.0199,2.5403,10,0,0.0869,0.1646,30,1.9986,0.0755,1,0
53655.28,0.0404,0.1516,0.5591,11,0,0.1342,0.5471,47,4.9453,0.2592,0,0
267.58,-0.0653,0.0575,2.6131,3,1,0.1945,0.1955,18,3.6284,-0.0481,1,0
58915.01,0.1521,0.3022,2.3461,11,0,0.0008,0.0438,30,2.27,-0.2124,1,0
29498.78,0.113,0.3747,1.8738,7,1,0.0087,0.2019,27,2.7569,0.1344,1,0
21416.93,0.1534,0.196,0.6941,8,1,0.2536,0.2205,44,5.3958,0.0049,0,0
12298.37,0.1287,0.4478,1.1181,1,0,0.1853,0.0888,31,7.7362,0.4368,1,0
118915.58,0.1759,0.2264,0.92,8,0,0.0225,0.2853,44,1.8593,0.4065,1,0
91243.74,0.3171,0.1443,0.602,10,0,0.1647,0.1001,49,2.5448,-0.0578,1,0
6909.71,0.1852,0.2705,1.6463,11,0,0.0747,0.1508,39,7.3586,0.2189,1,0
40561.65,-0.0574,0.0649,1.1064,3,0,0.0516,0.0958,30,4.1301,-0.3149,1,0
5128.23,0.3044,0.3775,6.1267,5,0,0.2983,0.3747,37,0.8849,0.1479,1,0
2781.02,0.3461,0.5896,1.5153,6,0,0.1575,0.0716,12,1.3304,0.1428,1,0
8603.5,0.5728,0.4745,3.1483,3,0,0.2387,0.2037,17,1.3639,-0.1186,1,0
80305.24,-0.0685,0.398,0.7524,7,0,-0.0562,0.295,34,1.9493,0.113,1,1
92013.22,0.1364,0.4242,1.2649,12,0,0.2298,0.6144,28,3.6542,-0.1057,0,0
47554.33,-0.2123,0.2431,1.7306,9,0,0.0344,0.2019,4,12.2825,0.2504,1,0
65358.56,0.183,0.4045,1.047,7,0,0.0331,0.2067,34,2.5437,0.1172,0,0
47775.46,0.0178,0.188,1.335,0,0,0.089,0.2056,46,4.6072,0.3786,1,0
8415.05,0.3885,0.2239,1.4785,7,0,0.1012,0.2125,14,6.7332,-0.2262,0,0
42103.4,-0.0162,0.3734,1.4667,9,0,0.1555,0.2285,13,8.9303,-0.0936,1,0
73175.38,-0.1534,0.2339,4.1685,11,0,0.1383,0.147,49,6.7386,-0.017,1,0
68284.43,0.0293,0.2759,1.9919,2,0,-0.0153,0.2529,49,1.4955,0.1781,0,0
131054.7,-0.1963,0.1946,2.0954,4,0,-0.0496,0.0433,3,0.8517,0.1342,0,0
63732.87,0.2127,0.4686,2.1594,9,1,0.0309,0.2322,21,1.6439,0.165,0,0
37315.81,-0.2098,0.3051,2.2396,7,0,0.0487,0.247,16,3.1105,-0.0498,0,0
109669.37,0.1043,0.481,1.5818,10,0,0.0589,0.3747,38,1.5002,-0.3006,1,0
21167.41,-0.2117,0.1109,1.4044,5,0,0.1867,0.3303,26,0.7408,-0.072,1,0
5867.52,0.052,0.1751,1.7921,3,0,0.0684,0.2177,6,1.0281,0.3616,1,0
17247.1,0.3465,0.2951,2.94,3,0,0.3137,0.1669,18,30.1223,-0.0441,1,0
7205.83,0.1541,0.4119,2.8954,11,1,0.1946,0.2401,41,2.2809,0.1154,0,0
